QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 02:45:00,37000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 03:00:00,50500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 03:15:00,36500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 03:30:00,22500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 03:45:00,32000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 04:00:00,43500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 04:15:00,41500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 04:30:00,42500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 04:45:00,23000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 05:00:00,47500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 05:15:00,16500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 05:30:00,49000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 05:45:00,8500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 06:00:00,67500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 06:15:00,29500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 06:30:00,46000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 06:45:00,6500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 07:00:00,70500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 07:15:00,42000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 07:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 07:45:00,70500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 08:00:00,46500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 08:15:00,62000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 08:30:00,29000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 08:45:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 09:00:00,31500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 09:15:00,96000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 09:30:00,45000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 09:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 10:00:00,101500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 10:15:00,24000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 10:30:00,42500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 10:45:00,96500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 11:00:00,54000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 11:15:00,16000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 11:30:00,92500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 11:45:00,63500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 12:00:00,20000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 12:15:00,86500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 12:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 12:45:00,96500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 13:00:00,70000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 13:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 13:30:00,105000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 13:45:00,62000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 14:00:00,52000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 14:15:00,56000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 14:30:00,34000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 14:45:00,58500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 15:00:00,66500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 15:15:00,58000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 15:30:00,45500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 15:45:00,62000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 16:00:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 16:15:00,89000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 16:30:00,30000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 16:45:00,52500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 17:00:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 17:15:00,110500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 17:30:00,25000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 17:45:00,53500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 18:00:00,43000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 18:15:00,52500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 18:30:00,11500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 18:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 19:00:00,112000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 19:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 19:30:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 19:45:00,9500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 20:00:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 20:15:00,102500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 20:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 20:45:00,92500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 21:00:00,22000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 21:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 21:30:00,90500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 21:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 22:00:00,97500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 22:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 22:30:00,62500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 22:45:00,42000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 23:00:00,30500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 23:15:00,59500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 23:30:00,26000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2024-12-31 23:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 00:00:00,82500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 00:15:00,71500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 00:30:00,22000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 00:45:00,55500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 01:00:00,42500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 01:15:00,37000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 01:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 01:45:00,82500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 02:00:00,18500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 02:15:00,65500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 02:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 02:45:00,47000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 03:00:00,71000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 03:15:00,32000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 03:30:00,27000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 03:45:00,32500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 04:00:00,21500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 04:15:00,64000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 04:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 04:45:00,76000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 05:00:00,27500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 05:15:00,22000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 05:30:00,46500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 05:45:00,30500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 06:00:00,43000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 06:15:00,31000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 06:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 06:45:00,72500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 07:00:00,46500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 07:15:00,33000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 07:30:00,17500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 07:45:00,76500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 08:00:00,41500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 08:15:00,55500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 08:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 08:45:00,69500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 09:00:00,37000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 09:15:00,85000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 09:30:00,28000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 09:45:00,63000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 10:00:00,51000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 10:15:00,51000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 10:30:00,51500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 10:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 11:00:00,93500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 11:15:00,50500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 11:30:00,56500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 11:45:00,11500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 12:00:00,88500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 12:15:00,45500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 12:30:00,24000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 12:45:00,37500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 13:00:00,66500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 13:15:00,75000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 13:30:00,40500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 13:45:00,45500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 14:00:00,62500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 14:15:00,44000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 14:30:00,47500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 14:45:00,58000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 15:00:00,45000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 15:15:00,26000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 15:30:00,68000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 15:45:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 16:00:00,85500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 16:15:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 16:30:00,85000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 16:45:00,61000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 17:00:00,44500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 17:15:00,35500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 17:30:00,34000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 17:45:00,25000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 18:00:00,68000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 18:15:00,49500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 18:30:00,11000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 18:45:00,56500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 19:00:00,51500.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 19:15:00,39000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 19:30:00,0.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 19:45:00,26000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 20:00:00,43000.0
QUARTER_OF_AN_HOUR,Wh,Purchased,2025-01-01 20:15:00,15500.0
